,id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,year
49,3062,Oleg Shatov,28,2095,4,5.084667727351189,3,3.834931107237935,44,29,3,0,F M S,Zenit St. Petersburg,4,5.084667727351189,10.54606932029128,4.396517254412174,2014
50,3186,Mathieu Valbuena,25,2024,4,4.437586285173893,11,7.128914623521268,59,67,3,0,F M S,Dinamo Moscow,4,3.6833106726408005,8.958198086358607,4.462044583633542,2014
51,4541,Anton Putsila,20,1599,4,3.6485897097736597,0,2.521373772993684,21,41,3,0,M S,Torpedo Moscow,4,3.6485897097736597,7.122143346816301,2.4329615235328674,2014
52,4687,Sekou Oliseh,12,743,4,2.3402113430202007,1,0.2592385923489928,20,6,0,1,M S,Kuban Krasnodar,4,2.3402113430202007,2.998579922132194,1.2058490365743637,2014
53,582,Jurado,18,1023,3,2.588001268915832,3,2.4038880560547113,31,18,0,0,F M S,Spartak Moscow,3,2.588001268915832,8.178802326321602,4.8434938713908195,2014
54,2734,Roman Pavlyuchenko,20,569,3,4.787938259541988,1,0.2357270047068596,35,4,2,0,F S,Lokomotiv Moscow,2,3.2793882116675377,4.382359838113189,1.5617097467184067,2014
55,2740,Gigel Bucur,24,728,3,2.9052531626075506,1,0.8753955960273743,18,9,2,1,M S,Kuban Krasnodar,3,2.9052531626075506,4.867747992277145,1.3437204994261265,2014
56,2783,Igor Kireev,18,1151,3,4.305509757250547,2,0.6207575779408216,23,12,3,0,F M S,Amkar,3,4.305509757250547,5.87183996848762,1.401612219400704,2014
57,2856,Maciej Rybus,27,2332,3,2.8167620887979865,7,4.0486756619066,60,44,3,0,D M S,FK Akhmat,3,2.8167620887979865,8.355287773534656,4.238911062479019,2014
58,2874,Gerson Acevedo,23,1281,3,2.263905067462474,1,1.9799218270927668,29,23,5,0,M S,Ural,3,1.5096300435252488,4.40001268312335,2.2428407315164804,2014
59,2892,Aleksandr Kolomejtsev,28,2353,3,2.4212814047932625,3,3.8385226791724563,33,29,1,0,F M S,Amkar,3,2.4212814047932625,6.863192887976766,3.128355893306434,2014
60,2893,Alan Kasaev,26,1637,3,2.452667785808444,1,1.958744691684842,26,23,3,0,M S,Lokomotiv Moscow,3,2.452667785808444,4.1071868892759085,1.52662649191916,2014
61,2902,Pavel Alikin,21,1830,3,1.2860876051709056,0,0.09363359957933426,11,2,5,0,D,FC Ufa,3,1.2860876051709056,1.2363309049978852,0.7904626997187734,2014
62,2910,Vyacheslav Krotov,10,619,3,3.6097120568156242,0,1.0762728303670883,20,10,1,0,F M S,Spartak Moscow,3,3.6097120568156242,5.196135371923447,1.5124485045671463,2014
63,2934,Vladimir Bystrov,19,563,3,2.6079338118433952,2,0.6599378064274788,15,4,3,0,M S,FC Krasnodar,3,2.6079338118433952,3.5349160078912973,0.26704329438507557,2014
64,3031,Marko Lomic,17,1487,3,1.792776994407177,1,0.816376400180161,10,17,3,0,D,Mordovya,1,0.284232996404171,2.116932804696262,1.5659026969224215,2014
65,3033,Dalibor Stevanovic,26,2303,3,3.4483016915619373,2,1.199819041416049,34,16,6,0,D M,Torpedo Moscow,2,2.694024760276079,5.531295512802899,4.253605104982853,2014
66,3061,Javi García,24,1907,3,2.0181758664548397,0,0.037370298989117146,10,2,5,0,M S,Zenit St. Petersburg,3,2.0181758664548397,4.342784743756056,4.260349839925766,2014
67,3080,Danny,28,2249,3,6.308407629840076,9,7.876731777563691,44,64,5,0,F M S,Zenit St. Petersburg,3,6.308407629840076,17.41361488774419,9.480801520869136,2014
68,3082,Branko Jovicic,21,1468,3,0.3413329175673425,0,0.8530519977211952,14,9,3,0,M S,Amkar,3,0.3413329175673425,3.5698315780609846,2.4549101507291198,2014
69,3103,Carlos Eduardo,22,1694,3,4.591590295545757,2,4.07963777333498,39,41,2,0,F M S,Rubin Kazan,3,3.8373153721913695,11.485482841730118,5.422050259076059,2014
70,3123,Vladimir Khozin,29,2598,3,1.6960058780387044,5,3.576190747320652,25,24,5,0,D,Ural,3,1.6960058780387044,5.258760781027377,3.034186076372862,2014
71,3125,Carlos Strandberg,10,337,3,1.6824511177837849,0,0.7103339061141014,13,8,0,0,F S,CSKA Moscow,3,1.6824511177837849,2.968578312546015,0.603230107575655,2014
72,3128,Kirill Kombarov,23,2036,3,1.2008939012885094,0,1.9609629549086094,36,19,4,0,D M,Torpedo Moscow,3,1.2008939012885094,4.779522527009249,3.0379106011241674,2014
73,3182,Marcin Komorowski,26,2200,3,0.957477418705821,0,0.2092609964311123,10,4,5,0,D S,FK Akhmat,3,0.957477418705821,3.98108181823045,3.89505881536752,2014
74,3183,Douglas,22,1803,3,1.4655255135148764,0,0.29007949866354465,13,3,6,0,D S,Dinamo Moscow,3,1.4655255135148764,3.3300231099128723,3.039942730218172,2014
75,4542,Aleksey Pugin,19,807,3,2.8562163691967726,0,0.6976280841045082,16,10,0,0,M S,Torpedo Moscow,3,2.8562163691967726,4.2465895395725965,0.862015888094902,2014
76,4543,Hugo Vieira,20,1260,3,3.219265751540661,1,1.0712934080511332,29,9,2,0,F S,Torpedo Moscow,1,1.710718909278512,2.4189550802111626,0.4811374847777188,2014
77,4566,Arthur Maloyan,22,1519,3,1.8477961085736752,2,1.2240107143297791,27,16,1,0,F M S,Arsenal Tula,3,1.8477961085736752,4.996142419055104,2.0667303018271923,2014
78,4567,Sergey Kuznetsov,27,1895,3,3.39322604611516,1,3.0363202709704638,34,40,0,0,F M S,Arsenal Tula,3,3.39322604611516,7.642804134637117,2.890358589589596,2014
79,4609,Alexander Kerzhakov,14,535,3,3.244932822883129,0,0.966377716511488,27,11,1,0,F S,Zenit St. Petersburg,2,2.490657798945904,3.1922922786325216,0.6017890982329845,2014
80,1944,William Vainqueur,27,2001,2,1.1123613258823752,0,0.9682744927704334,22,22,6,0,M S,Dinamo Moscow,2,1.1123613258823752,8.574523687362671,7.115212449803948,2014
81,2680,Hugo Almeida,10,533,2,3.7685214737430215,0,0.6381197040900588,14,4,2,1,F S,Kuban Krasnodar,2,3.7685214737430215,3.8748420933261514,0.341666997410357,2014
82,2705,Vedran Corluka,26,2323,2,2.854739163070917,0,0.21073089726269245,13,5,6,1,D,Lokomotiv Moscow,2,2.854739163070917,3.131511580199003,2.8294060435146093,2014
83,2713,Petar Skuletic,11,476,2,1.2210072297602892,0,0.31685200333595276,12,2,1,0,F S,Lokomotiv Moscow,2,1.2210072297602892,1.3087500277906656,0.15236390382051468,2014
84,2798,Spartak Gogniyev,14,432,2,1.4244271097704768,0,0.10681169852614403,11,5,0,0,F S,Ural,2,1.4244271097704768,2.0041540199890733,1.275463511236012,2014
85,2799,Edgar Manucharyan,18,1301,2,2.4501820392906666,3,2.5664747850969434,23,23,1,0,F M S,Ural,1,1.6959065282717347,5.439079130999744,2.3853619750589132,2014
86,2802,Pablo Fontanello,25,2223,2,0.7794758016243577,1,1.821853220462799,11,7,4,1,D S,Ural,2,0.7794758016243577,2.4518021000549197,2.258491693995893,2014
87,2813,Rómulo,19,1356,2,0.49889410100877285,0,0.4686810434795916,17,12,0,1,M S,Spartak Moscow,2,0.49889410100877285,2.579133177176118,1.9319432834163308,2014
88,2814,Denis Glushakov,27,2148,2,3.1193892173469067,0,0.9184371065348387,45,18,5,0,M S,Spartak Moscow,2,3.1193892173469067,8.998300686478615,5.713490420952439,2014
89,2820,Alexandr Zotov,21,1602,2,1.207792242988944,0,0.882900602184236,17,15,4,0,M S,Arsenal Tula,2,1.207792242988944,3.90363054163754,2.0936699975281954,2014
90,2821,Dmitri Kombarov,25,2199,2,2.1097532380372286,3,4.364211871288717,16,41,5,0,D F M S,Spartak Moscow,0,0.6012031901627779,9.28146575577557,7.023584573529661,2014
91,2837,Janusz Gol,23,1552,2,2.357180810533464,3,1.485920712351799,21,11,3,0,F M S,Amkar,2,2.357180810533464,4.87822212651372,2.690882306545973,2014
92,2850,Rizvan Utsiev,24,2155,2,1.0529991304501891,1,1.1980073973536491,7,15,6,1,D,FK Akhmat,2,1.0529991304501891,4.522565584629774,2.4972820822149515,2014
93,2882,Pontus Wernbloom,25,2071,2,1.6279073040932417,2,1.29848712682724,20,8,13,0,M S,CSKA Moscow,2,1.6279073040932417,7.339940508827567,6.893010281026363,2014
94,2889,Viktor Vasin,30,2700,2,1.200374886393547,0,0.5552090164273977,9,5,3,0,D,Mordovya,2,1.200374886393547,2.9238665252923965,2.6560473311692476,2014
95,2901,Denis Tumasyan,21,1737,2,0.923206202685833,0,0.16458422737196088,9,4,3,1,D S,FC Ufa,2,0.923206202685833,1.0372808277606964,0.8579704063013196,2014
96,2903,Ivan Paurevic,29,2490,2,1.962984448298812,1,0.8256479296833277,31,21,7,0,D M S,FC Ufa,2,1.962984448298812,4.545283465646207,3.0691859098151326,2014
97,2906,Dmitriy Stotskiy,10,831,2,0.9154456108808517,1,0.4633673019707203,7,3,1,0,D M,FC Ufa,2,0.9154456108808517,1.7278125062584877,0.4096052758395672,2014
98,2912,Diego Carlos,20,1055,2,0.8355529559776187,1,0.33602000400424004,15,13,2,0,F M S,FC Ufa,2,0.8355529559776187,1.8546689869835973,0.7554369885474443,2014
99,2917,Vitaliy Kaleshin,24,2126,2,0.8673287089914083,4,3.104980821721256,4,25,6,0,D,FC Krasnodar,2,0.8673287089914083,7.95373082254082,4.517741565592587,2014
100,2923,Odil Ahmedov,26,2145,2,2.0432174475863576,0,1.1034819073975086,41,20,3,0,M,FC Krasnodar,2,2.0432174475863576,8.341414813883603,5.868490096181631,2014
101,2933,Dmitri Torbinski,27,2344,2,1.1441918918862939,0,1.960770676843822,20,28,7,0,M,FC Rostov,2,1.1441918918862939,5.12548459507525,2.8009618865326047,2014
102,2943,Lorenzo Ebecilio,10,638,2,0.696873402222991,2,1.2768881069496274,14,12,3,0,M S,Mordovya,2,0.696873402222991,4.43142531439662,2.7610374074429274,2014
103,2974,Vladimir Dyadyun,22,1244,2,4.130778206512332,1,1.3883809517137706,30,18,1,0,F M S,Rubin Kazan,2,4.130778206512332,7.7574014738202095,2.668652451597154,2014
104,2981,Diniyar Bilyaletdinov,17,1184,2,2.635934700258076,3,2.9288755282759666,21,33,1,1,M S,Torpedo Moscow,2,2.635934700258076,5.401265941560268,1.756706215441227,2014
105,3035,Evgeni Lutsenko,22,1433,2,2.733745638281107,0,0.6047600042074919,32,10,2,0,F M S,Mordovya,2,2.733745638281107,3.6289803199470043,0.6232520397752523,2014
106,3036,Ruslan Mukhametshin,17,857,2,2.307563930749893,0,0.14294991362839937,8,5,1,0,F S,Mordovya,2,2.307563930749893,2.7335107270628214,0.5594447888433933,2014
107,3038,Oleg Vlasov,29,2389,2,3.2100901566445827,5,5.053321227431297,43,44,3,0,F M,Mordovya,2,3.2100901566445827,10.56290927901864,4.314547725021839,2014
108,3053,Vladimir Rykov,28,2394,2,2.3568678200244904,0,0.15944579988718033,33,4,7,2,D,Torpedo Moscow,2,2.3568678200244904,2.563043142668903,1.7284426130354404,2014
109,3065,Domenico Criscito,25,2151,2,1.049252724274993,3,3.0943942107260227,16,20,9,1,D M,Zenit St. Petersburg,2,1.049252724274993,7.688650062307715,5.122313682921231,2014
110,3115,Evgeny Osipov,24,2160,2,1.3841230170801282,2,1.116650190204382,31,8,6,0,D,Arsenal Tula,2,1.3841230170801282,3.8429365064948797,3.341047802940011,2014
111,3127,Yura Movsisyan,16,828,2,4.173823546618223,3,1.4943209849298,26,7,1,0,F S,Spartak Moscow,2,4.173823546618223,5.4211643394082785,0.7620833050459623,2014
112,3147,Georgi Milanov,28,1942,2,1.4176585068926215,3,3.688867068849504,23,25,4,0,M S,CSKA Moscow,2,1.4176585068926215,8.746033954434097,6.1225904654711485,2014
113,3149,Maksim Semakin,21,1420,2,3.1006435994058847,0,0.06949158105999231,19,7,1,0,M S,FC Ufa,2,3.1006435994058847,4.920925494283438,1.8566231057047844,2014
114,3193,Mitchell Donald,12,876,2,1.78140879701823,0,0.17512951884418726,10,6,1,0,M S,Mordovya,2,1.78140879701823,2.6658581225201488,1.267831303179264,2014
115,4544,Arnor Smárason,11,348,2,0.947217371314764,0,0.1271241009235382,4,4,0,0,F M S,Torpedo Moscow,2,0.947217371314764,1.4963104277849197,0.5934621281921864,2014
116,4571,Dmitriy Smirnov,17,727,2,2.042912717908621,0,0.4787621176801622,18,7,1,0,F M S,Arsenal Tula,2,2.042912717908621,2.1463490752503276,0.38071256689727306,2014
117,4577,Aleksandr Kutjin,16,989,2,2.7914191521704197,2,2.224137667566538,25,20,2,0,F S,Arsenal Tula,2,2.0371441282331944,4.918103836476803,1.292561985552311,2014
118,4590,Kim Källström,28,2155,2,1.7355423788540065,2,0.8315625051036477,32,22,7,0,M S,Spartak Moscow,2,1.7355423788540065,8.185775069519877,6.858722930774093,2014
119,4666,Danilo,14,982,2,3.2282965229824185,3,2.1526320120319724,28,12,0,1,F M S,Kuban Krasnodar,1,2.474021521396935,4.071727119386196,0.11144909914582968,2014
120,57,Toni Sunjic,22,1936,1,0.6324198832735419,0,0.06641499791294336,10,3,4,0,D,Kuban Krasnodar,1,0.6324198832735419,2.2948272093199193,2.254271106328815,2014
121,1595,Bastos,27,2385,1,1.7861229106783867,0,0.013638299889862537,9,1,4,0,D M S,FC Rostov,1,1.7861229106783867,1.8755140528082848,1.7594973528757691,2014
122,2650,Serdar Tasci,22,1781,1,1.333467025309801,1,0.3663504905998707,5,3,8,0,D S,Spartak Moscow,1,1.333467025309801,3.0507381465286016,3.0063916463404894,2014
123,2711,Aleksey Miranchuk,17,937,1,1.8107965588569641,0,0.5691248998045921,17,9,1,0,M S,Lokomotiv Moscow,1,1.8107965588569641,3.389435049146414,1.199405187740922,2014
124,2738,Stanislav Manolev,14,939,1,0.748138252645731,0,0.5281479079276323,11,5,1,1,D M S,"Dinamo Moscow,Kuban Krasnodar",1,0.748138252645731,3.525533397682011,2.2943187933415174,2014
125,2748,Anton Sosnin,24,2074,1,0.2751341909170151,1,1.2754783257842064,15,18,6,0,D M S,Kuban Krasnodar,1,0.2751341909170151,6.539188193157315,5.356270492076874,2014
126,2750,Roman Zobnin,15,588,1,0.470048513263464,0,0.44947310350835323,6,8,2,0,M S,Dinamo Moscow,1,0.470048513263464,1.0686804987490177,0.7073693089187145,2014
127,2771,Christian Noboa,11,674,1,0.8422930035740137,0,0.5172834899276495,12,7,2,0,M S,Dinamo Moscow,1,0.8422930035740137,2.5965137779712677,1.5205330941826105,2014
128,2776,Timofei Kalachev,25,2115,1,1.3141245376318693,9,6.293723052367568,39,47,8,1,D M,FC Rostov,1,1.3141245376318693,6.901822850108147,3.9138213908299804,2014
129,2779,Guélor Kanga,19,1423,1,2.2103090500459075,4,2.6564362086355686,45,27,6,0,M S,FC Rostov,1,2.2103090500459075,7.164659391157329,2.7667520288378,2014
130,2794,Aleksandr Ryazantsev,20,1107,1,1.8665801603347063,2,1.0104483347386122,13,13,0,0,F M S,Zenit St. Petersburg,1,1.8665801603347063,4.914668455719948,2.689601281657815,2014
131,2795,Chisamba Lungu,24,1728,1,0.6821773629635572,3,1.539159120991826,14,15,2,0,F M S,Ural,1,0.6821773629635572,3.4961327901110053,1.8425211952999234,2014
132,2796,Aleksandr Sapeta,18,1108,1,1.6864642184227705,2,0.4623741013929248,16,9,4,0,M S,Ural,1,1.6864642184227705,3.781598139554262,2.5846054814755917,2014
133,2805,Sergey Serchenkov,2,23,1,0.6111119985580444,0,0,1,0,1,0,S,Ural,1,0.6111119985580444,0.6111119985580444,0,2014
134,2819,Lorenzo Melgarejo,14,878,1,1.351181985810399,0,0.3333374038338661,15,6,1,0,F M S,Kuban Krasnodar,1,1.351181985810399,1.7855688016861677,0.6174054853618145,2014
135,2836,Fegor Ogude,24,2024,1,1.5808011870831251,0,0.5380755923688412,17,10,9,1,D F M,Amkar,1,1.5808011870831251,4.699455291964114,3.995352638885379,2014
136,2843,David Dzakhov,15,1137,1,0.4982555918395519,1,1.424874502234161,14,17,3,0,M S,Amkar,1,0.4982555918395519,2.9188143322244287,1.5023985113948584,2014
137,2846,Aleksandr Salugin,18,896,1,1.7293151840567589,1,1.0354350851848722,19,11,3,0,F M S,Torpedo Moscow,1,1.7293151840567589,3.1673352755606174,0.5968281431123614,2014
138,2852,Andrey Semenov,29,2610,1,0.3802205007523298,1,0.7608725214377046,9,4,7,0,D,FK Akhmat,1,0.3802205007523298,4.993837577290833,4.647378590889275,2014
139,2857,Oleg Ivanov,27,2179,1,0.962188505101949,6,2.5814914302900434,32,41,12,1,F M S,FK Akhmat,1,0.962188505101949,7.28662396967411,4.91344818752259,2014
140,2869,Reziuan Mirzov,26,1789,1,2.0335793904960155,1,1.3359845243394375,42,18,2,0,M S,Torpedo Moscow,1,2.0335793904960155,5.092310931533575,2.468131315894425,2014
141,2872,Bogdan Butko,12,1033,1,0.161978998221457,0,1.4416589140892029,5,11,1,0,D S,Amkar,1,0.161978998221457,2.5374989584088326,1.4201065059751272,2014
142,2879,Vasili Berezutski,30,2690,1,1.3834964903071523,3,1.5615767147392035,14,7,1,0,D,CSKA Moscow,1,1.3834964903071523,5.374151419848204,5.046592042781413,2014
143,2887,Kirill Panchenko,15,404,1,1.4336670078337193,1,0.5579371079802513,19,7,0,0,M S,CSKA Moscow,1,1.4336670078337193,1.947372779250145,0.4461928904056549,2014
144,2888,Kirill Nababkin,21,1722,1,0.5385837014764547,0,0.8206753097474575,12,18,1,1,D S,CSKA Moscow,1,0.5385837014764547,5.945865195244551,4.8529307320714,2014
145,2911,Aleksandr Katsalapov,20,1517,1,0.8367426926270127,0,0.3815445825457573,16,9,6,0,D S,Torpedo Moscow,1,0.8367426926270127,1.9543607030063868,1.2689435025677085,2014
146,2914,Nikolay Safronidi,23,1170,1,0.8508285190910101,3,1.2059997078031301,11,17,4,0,D S,FC Ufa,1,0.8508285190910101,2.7058374742046,1.8274142146110535,2014
147,2918,Ragnar Sigurdsson,26,2181,1,0.7958115134388208,0,0.39676398783922195,5,4,4,0,D S,FC Krasnodar,1,0.7958115134388208,3.131226183846593,2.9105057138949633,2014
148,2920,Sergei Petrov,22,1737,1,0.6778428051620722,1,0.513397216796875,20,2,1,0,D S,FC Krasnodar,1,0.6778428051620722,5.695640914142132,4.638475522398949,2014
149,2964,Saba Kverkvelia,29,2610,1,0.4973664041608572,2,1.34655608702451,10,6,8,0,D,Rubin Kazan,1,0.4973664041608572,4.763893553987145,4.104948529973626,2014
150,2985,Elmir Nabiullin,25,2092,1,0.766419904306531,5,2.2372724656015635,16,17,3,0,D M S,Rubin Kazan,1,0.766419904306531,4.885464953258634,3.532642122823745,2014
