,id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,year
18,594,Romelu Lukaku,36,2880,10,12.430796798318624,5,2.350205228663981,105,37,1,0,F S,Everton,8,10.908533286303282,15.743808025494218,5.078922200948,2014
19,646,Christian Eriksen,38,3160,10,7.38963361363858,2,6.088786491192877,97,84,4,0,M S,Tottenham,10,7.38963361363858,21.318573739379644,13.018114417791367,2014
20,656,Diafra Sakho,23,1765,10,9.070379790849984,2,2.615855161100626,66,23,2,0,F M S,West Ham,10,9.070379790849984,9.083618108183146,0.9128177799284458,2014
21,838,Sadio Mané,30,2142,10,8.5539753716439,3,3.982480129227042,60,40,5,0,F M S,Southampton,10,8.5539753716439,14.567278534173965,4.032989708706737,2014
22,878,Yaya Touré,29,2358,10,7.109346902929246,1,3.2435795087367296,89,33,5,0,M S,Manchester City,8,5.5870088106021285,26.024341113865376,20.903273252770305,2014
23,4387,Robin van Persie,27,2126,10,11.603469084948301,2,2.9860517624765635,76,27,5,0,F S,Manchester United,9,10.08113605901599,12.917516451328993,1.688729416579008,2014
24,554,Juan Mata,33,2318,9,6.5977520532906055,4,4.968639085069299,33,50,2,0,M S,Manchester United,8,5.836587090045214,14.520843295380473,7.047827729955316,2014
25,4408,Steven Gerrard,28,2239,9,7.108821363188326,1,3.20907860994339,54,52,7,0,F M S,Liverpool,5,3.3029708499088883,8.181374944746494,5.586607133969665,2014
26,723,Ki Sung-yueng,33,2692,8,4.3305724542587996,1,1.2641469975933433,28,26,4,0,M S,Swansea,8,4.3305724542587996,11.960129372775555,9.00447864830494,2014
27,863,Jonathan Walters,32,2439,8,5.561566700227559,4,3.240074263419956,45,24,5,0,F M S,Stoke,8,5.561566700227559,9.581077560316771,2.6691866908222437,2014
28,872,Peter Crouch,33,1648,8,6.730622369796038,2,1.883066506125033,59,15,4,0,F S,Stoke,8,6.730622369796038,9.373052059672773,3.5920453937724233,2014
29,940,Nikica Jelavic,26,1815,8,4.894789764657617,1,0.8632267005741596,57,17,3,0,F S,Hull,8,4.894789764657617,5.708561671897769,1.086764007806778,2014
30,595,Kevin Mirallas,29,1430,7,4.7185029946267605,1,1.5895474329590797,52,18,3,0,F M S,Everton,7,3.957334976643324,6.504366390407085,2.281448196619749,2014
31,618,Raheem Sterling,35,3059,7,8.785912945866585,7,6.036621885374188,84,75,5,0,D F M S,Liverpool,7,8.785912945866585,18.19586331397295,5.50166972912848,2014
32,690,Loïc Remy,21,839,7,4.655210020020604,0,0.6052642147988081,37,6,0,0,F M S,"Chelsea,Queens Park Rangers",7,4.655210020020604,5.653263472020626,1.6453867815434933,2014
33,714,Gylfi Sigurdsson,32,2721,7,5.177992397919297,10,8.451312126591802,67,73,2,0,F M,Swansea,7,5.177992397919297,15.548747316002846,7.116851134225726,2014
34,717,Bafétimbi Gomis,31,1619,7,7.497829519212246,0,0.8869193764403462,69,13,0,0,F S,Swansea,7,7.497829519212246,7.2545317858457565,1.5422120690345764,2014
35,770,Ayoze Pérez,36,2369,7,5.7461924236267805,0,2.900992516428232,61,28,0,0,F M S,Newcastle United,7,5.7461924236267805,9.56750363111496,3.0196252688765526,2014
