,id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,year
293,188,Kevin Kampl,13,723,0,0.6272463155910373,1,1.5446474002674222,11,10,2,0,M S,Borussia Dortmund,0,0.6272463155910373,3.8238105615600944,2.683468752540648,2014
294,193,Giulio Donati,8,403,0,0.04831380024552345,0,0.2655743006616831,3,6,1,1,D S,Bayer Leverkusen,0,0.04831380024552345,0.35321900621056557,0.22505910322070122,2014
295,198,Vladlen Yurchenko,3,55,0,0.07534339837729931,0,0.050913698971271515,2,1,0,0,S,Bayer Leverkusen,0,0.07534339837729931,0.8894150257110596,0.7918260097503662,2014
296,199,Yann Sommer,34,3060,0,0,0,0.08165469765663147,0,1,1,0,GK,Borussia M.Gladbach,0,0,5.223238794133067,5.223238794133067,2014
297,203,Julian Korb,24,2076,0,0.08478299994021654,1,0.8537324899807572,5,16,3,0,D S,Borussia M.Gladbach,0,0.08478299994021654,5.404441233724356,4.7971478290855885,2014
298,205,Mahmoud Dahoud,1,1,0,0,0,0,0,0,0,0,S,Borussia M.Gladbach,0,0,0,0,2014
299,217,Manuel Neuer,32,2867,0,0,0,0,0,0,1,0,GK S,Bayern Munich,0,0,8.505888924002647,8.505888924002647,2014
300,219,Holger Badstuber,10,768,0,0.10402010008692741,0,0.27497619669884443,2,3,0,0,D S,Bayern Munich,0,0.10402010008692741,4.352656856179237,4.029085919260979,2014
301,220,Jérôme Boateng,27,2139,0,0.6768679916858673,0,1.3576448000967503,20,22,2,1,D S,Bayern Munich,0,0.6768679916858673,11.335771977901459,9.959048787131906,2014
302,221,Rafinha,26,2141,0,0.24787090346217155,1,2.1511278515681624,9,34,4,0,D M S,Bayern Munich,0,0.24787090346217155,11.424832962453365,10.197124846279621,2014
303,225,Javi Martínez,1,62,0,0.01653200015425682,0,0,1,0,0,0,D,Bayern Munich,0,0.01653200015425682,0,0,2014
304,229,Thiago Alcántara,7,278,0,0.17056670412421227,0,0.5034935157746077,4,9,0,0,M S,Bayern Munich,0,0.17056670412421227,2.6678090542554855,2.3009360060095787,2014
305,231,Sven Ulreich,28,2520,0,0,0,0.3283444009721279,0,2,0,0,GK,VfB Stuttgart,0,0,1.4504370968788862,1.1220926959067583,2014
306,232,Jan Kirchhoff,14,885,0,0.9465476125478745,0,0.5349532067775726,8,5,2,0,D M S,Schalke 04,0,0.9465476125478745,2.5235433410853148,2.3162424117326736,2014
307,254,Steven Zuber,17,575,0,1.085113313049078,1,0.8685763599351048,18,9,0,0,M S,Hoffenheim,0,1.085113313049078,3.2373852096498013,1.7356822956353426,2014
308,257,Jeremy Toljan,6,377,0,0.06232620030641556,0,0.10302700102329254,4,2,0,0,D S,Hoffenheim,0,0.06232620030641556,0.3610229156911373,0.3096603937447071,2014
309,258,Tolga Cigerci,2,76,0,0.020375199615955353,0,0.019232800230383873,1,1,0,0,S,Hertha Berlin,0,0.020375199615955353,0.11319699697196484,0.07358899712562561,2014
310,260,Sebastian Boenisch,12,866,0,0.6046642190776765,1,1.4366416223347187,15,7,2,0,D S,Bayer Leverkusen,0,0.6046642190776765,3.483239285647869,2.8060463070869446,2014
311,274,Christoph Janker,2,65,0,0,0,0,0,0,0,1,D S,Augsburg,0,0,0,0,2014
312,276,Dong-Won Ji,12,588,0,0.9291386306285858,0,0.47157290764153004,9,4,1,0,F M S,Augsburg,0,0.9291386306285858,1.588109727948904,0.7088261879980564,2014
313,277,Alexander Manninger,9,810,0,0,0,0,0,0,0,0,GK,Augsburg,0,0,0.6321328952908516,0.6321328952908516,2014
314,282,Makoto Hasebe,33,2857,0,0.06423280015587807,2,1.7586582535877824,3,26,6,0,M,Eintracht Frankfurt,0,0.06423280015587807,7.359619364142418,6.473425325006247,2014
315,283,David Abraham,14,894,0,0.3528922852128744,0,0.024103200063109398,7,1,3,0,D S,Hoffenheim,0,0.3528922852128744,0.53895980771631,0.5148566076532006,2014
316,284,Carlos Zambrano,17,1452,0,0.4825448775663972,1,0.4120450019836426,5,1,7,1,D S,Eintracht Frankfurt,0,0.4825448775663972,2.160293092019856,1.7359815035015345,2014
317,287,Slobodan Medojevic,14,796,0,0.09227630123496056,0,0.052462100982666016,3,1,2,1,M S,Eintracht Frankfurt,0,0.09227630123496056,1.4601377798244357,1.4196134814992547,2014
318,294,Gian-Luca Waldschmidt,3,103,0,0.03936979919672012,0,0,1,0,0,0,M S,Eintracht Frankfurt,0,0.03936979919672012,0.03936979919672012,0,2014
319,297,Aleksandar Ignjovski,20,1215,0,0.16202490404248238,2,1.5599621757864952,6,10,4,0,D M S,Eintracht Frankfurt,0,0.16202490404248238,4.159853260964155,3.455833200365305,2014
320,298,Constant Djakpa,6,437,0,0.058000899851322174,0,0.2315852027386427,2,5,1,0,D M S,Eintracht Frankfurt,0,0.058000899851322174,1.225523717701435,1.1507030129432678,2014
321,302,Johan Djourou,32,2805,0,0.3665509847924113,0,0.3070589005947113,7,8,4,1,D,Hamburger SV,0,0.3665509847924113,2.792348489165306,2.6626040656119585,2014
322,304,Ashton Götz,10,578,0,0.06777170300483704,0,0.21617259830236435,1,5,1,0,D S,Hamburger SV,0,0.06777170300483704,1.8468630146235228,1.6964267175644636,2014
323,309,Roman Bürki,34,3060,0,0,0,0,0,0,2,0,GK,Freiburg,0,0,2.244972385466099,2.244972385466099,2014
324,310,Lukasz Piszczek,22,1652,0,0.9348002038896084,1,1.4224043637514114,12,16,4,0,D S,Borussia Dortmund,0,0.9348002038896084,6.48233360145241,4.76804303470999,2014
325,311,Sven Bender,20,1249,0,0.11613020021468401,0,0.8965984098613262,5,11,2,0,M S,Borussia Dortmund,0,0.11613020021468401,3.547367189079523,2.800572697073221,2014
326,313,Marcel Schmelzer,22,1921,0,0.8214586041867733,2,2.391752500087023,27,34,4,0,D,Borussia Dortmund,0,0.8214586041867733,8.026696877554059,6.774327760562301,2014
327,315,Matthias Ginter,14,840,0,0.416171096265316,1,0.5902806036174297,14,4,1,0,D M S,Borussia Dortmund,0,0.416171096265316,1.134771315380931,0.36203119717538357,2014
328,322,Joo-Ho Park,16,1413,0,0.2511222092434764,0,0.14002460427582264,8,5,2,0,D M,Mainz 05,0,0.2511222092434764,1.9644188210368156,1.6897626165300608,2014
329,325,Roman Weidenfeller,25,2250,0,0,0,0,0,0,0,0,GK,Borussia Dortmund,0,0,1.171241912059486,1.171241912059486,2014
330,330,Ralf Fährmann,25,2250,0,0,0,0.021944500505924225,0,1,0,0,GK,Schalke 04,0,0,1.2578421905636787,1.2578421905636787,2014
331,331,Sascha Riether,19,1406,0,0.03910359926521778,0,1.6043604332953691,2,25,3,0,D S,Freiburg,0,0.03910359926521778,2.814550617709756,2.2784744016826153,2014
332,334,Dennis Aogo,25,1971,0,1.0696901148185134,1,1.3199214916676283,19,17,8,0,D M S,Schalke 04,0,1.0696901148185134,4.991196816787124,3.8853500243276358,2014
333,335,Leon Goretzka,10,373,0,0.4153662007302046,0,0.24627389386296272,8,6,1,0,M S,Schalke 04,0,0.4153662007302046,1.1084348801523447,0.8441994842141867,2014
334,342,Sead Kolasinac,6,454,0,0.11070520058274269,0,0.4401180148124695,4,4,2,0,D,Schalke 04,0,0.11070520058274269,0.8482914045453072,0.6241327859461308,2014
335,347,Kaan Ayhan,15,955,0,0.1442567016929388,0,0.35016361251473427,5,3,3,0,D S,Schalke 04,0,0.1442567016929388,2.6962321484461427,2.674705848097801,2014
336,352,Kazuki Nagasawa,10,387,0,0.589921809732914,0,0.6810967959463596,6,4,0,0,M S,FC Cologne,0,0.589921809732914,2.1043721958994865,0.8829261139035225,2014
337,357,David Kinsombi,2,153,0,0,0,0.06257220357656479,0,1,1,0,D,Eintracht Frankfurt,0,0,0.23499900102615356,0.1724269986152649,2014
338,358,Johannes Flum,7,153,0,0.3320179879665375,0,0.12656399607658386,1,1,0,0,S,Eintracht Frankfurt,0,0.3320179879665375,0.6752839833498001,0.21670100092887878,2014
339,370,Marvin Friedrich,5,242,0,0.18021550588309765,0,0,3,0,0,0,D S,Schalke 04,0,0.18021550588309765,0.023544199764728546,0.023544199764728546,2014
340,389,Maurice Hirsch,7,424,0,0.015208099968731403,0,0.06452119909226894,1,2,3,0,M S,Hannover 96,0,0.015208099968731403,0.4740295819938183,0.44713058695197105,2014
341,400,Lukas Fröde,1,1,0,0,0,0,0,0,0,0,S,Werder Bremen,0,0,0,0,2014
342,401,Álvaro Domínguez,24,2113,0,1.0907507063820958,3,1.4119137860834599,11,10,3,0,D S,Borussia M.Gladbach,0,1.0907507063820958,8.774760227650404,7.929903838783503,2014
343,404,Felix Platte,2,80,0,0.4836583137512207,0,0.3317660968750715,3,2,0,0,F S,Schalke 04,0,0.4836583137512207,0.44050799310207367,0.027312500402331352,2014
344,406,Hong Jeong-ho,17,932,0,0.8659286703914404,0,0.09098049812018871,7,2,2,0,D S,Augsburg,0,0.8659286703914404,0.462633796967566,0.38766649831086397,2014
345,415,Oliver Hüsing,2,22,0,0,0,0,0,0,0,0,S,Werder Bremen,0,0,0,0,2014
346,416,Gianluca Gaudino,8,376,0,0.037426698952913284,0,0.8317891843616962,1,4,0,0,M S,Bayern Munich,0,0.037426698952913284,1.9744911715388298,1.4211973771452904,2014
347,428,Max Grün,3,270,0,0,0,0,0,0,0,0,GK,Wolfsburg,0,0,0.5379403103142977,0.5379403103142977,2014
348,432,Devante Parker,1,8,0,0,0,0,0,0,0,0,S,Mainz 05,0,0,0.055310800671577454,0.055310800671577454,2014
349,434,Thomas Kraft,32,2873,0,0,0,0,0,0,3,0,GK,Hertha Berlin,0,0,0.6437547942623496,0.6437547942623496,2014
350,439,Martin Stranzl,19,1548,0,0.4707726966589689,0,0.14311129972338676,9,2,3,0,D S,Borussia M.Gladbach,0,0.4707726966589689,5.47270780056715,5.365450792014599,2014
351,443,Peter Pekarík,30,2653,0,0.386503498069942,1,0.9392856191843748,5,18,3,0,D M,Hertha Berlin,0,0.386503498069942,3.9178439592942595,3.136132671497762,2014
352,451,Matija Nastasic,16,1440,0,0.8923842068761587,0,0.47169550135731697,6,7,3,0,D,Schalke 04,0,0.8923842068761587,1.517998369410634,1.4010223615914583,2014
353,570,Valon Behrami,22,1915,0,0.3920008931308985,0,0.2413931591436267,10,7,7,1,M,Hamburger SV,0,0.3920008931308985,2.967849268577993,2.667190421372652,2014
354,650,Kevin Wimmer,32,2880,0,0.1654920931905508,0,0.15743849892169237,4,5,4,1,D,FC Cologne,0,0.1654920931905508,5.318738602101803,5.101606000214815,2014
355,684,Abdul Rahman Baba,31,2668,0,0.2937984922900796,4,3.304870368912816,7,24,4,0,D S,Augsburg,0,0.2937984922900796,8.184046171605587,6.006317600607872,2014
356,842,Oriol Romeu,27,1858,0,0.40687140356749296,0,0.15393059514462948,12,5,6,0,M S,VfB Stuttgart,0,0.40687140356749296,3.9474990144371986,3.77956660464406,2014
357,858,Philipp Wollscheid,5,207,0,0.014768700115382671,0,0.011557799763977528,1,1,0,0,D S,Mainz 05,0,0.014768700115382671,0.11086300015449524,0.09930489957332611,2014
358,1233,Filip Djuricic,11,479,0,1.0615264978259802,0,0.2242277916520834,11,6,3,0,F M S,Mainz 05,0,1.0615264978259802,2.1881587859243155,0.9753779331222177,2014
359,1374,José Reina,3,192,0,0,0,0,0,0,0,1,GK,Bayern Munich,0,0,1.0021599978208542,1.0021599978208542,2014
360,1430,Milan Badelj,2,180,0,0.04392480105161667,0,0.06348740123212337,3,4,0,0,M,Hamburger SV,0,0.04392480105161667,0.8517147973179817,0.7873420994728804,2014
361,1819,Kevin-Prince Boateng,18,1048,0,1.526419673115015,3,2.5177084878087044,25,12,2,1,F M S,Schalke 04,0,1.526419673115015,6.003981415182352,2.5493603982031345,2014
362,1822,Antonio Rüdiger,19,1603,0,1.126309904269874,1,0.7620459794998169,17,1,2,0,D S,VfB Stuttgart,0,1.126309904269874,2.520206470042467,2.367634382098913,2014
363,1966,Jakub Blaszczykowski,13,599,0,1.2101379167288542,0,0.8835850981995463,7,15,0,0,M S,Borussia Dortmund,0,1.2101379167288542,4.451471017673612,2.687144225463271,2014
364,2026,Nicolás Castillo,1,27,0,0.051889900118112564,0,0,1,0,0,0,S,Mainz 05,0,0.051889900118112564,0.027477899566292763,0.027477899566292763,2014
365,2445,Heiko Westermann,28,2310,0,1.3306852830573916,0,1.0461755096912384,15,8,4,0,D M S,Hamburger SV,0,1.3306852830573916,2.893220885656774,2.359373544342816,2014
366,2628,Mitchell Langerak,9,810,0,0,0,0,0,0,0,0,GK,Borussia Dortmund,0,0,1.14913809299469,1.14913809299469,2014
367,2643,Mergim Mavraj,15,1033,0,0.10629799962043762,0,0.3279579095542431,2,3,1,0,D S,FC Cologne,0,0.10629799962043762,1.057980004698038,1.019961204379797,2014
368,2646,Özkan Yildirim,1,60,0,0,0,0,0,0,0,0,M,Werder Bremen,0,0,0.013800299726426601,0.013800299726426601,2014
369,2649,Sonny Kittel,18,656,0,1.333204897120595,1,0.8963523134589195,23,10,3,0,F M S,Eintracht Frankfurt,0,1.333204897120595,1.7735686860978603,0.5707428939640522,2014
370,2664,Kevin Großkreutz,17,1044,0,0.9832844948396087,2,1.5178448762744665,13,15,2,0,D M S,Borussia Dortmund,0,0.9832844948396087,3.147667322307825,1.1571365166455507,2014
371,2670,Sascha Burchert,2,97,0,0,0,0,0,0,0,0,GK S,Hertha Berlin,0,0,0,0,2014
372,2676,Erik Thommy,3,38,0,0.05882270075380802,0,0.11008399724960327,2,1,0,0,S,Augsburg,0,0.05882270075380802,0.05882270075380802,0,2014
373,2677,Shawn Parker,8,190,0,0.5647500995546579,1,0.19749561697244644,7,7,1,0,M S,Augsburg,0,0.5647500995546579,0.756136504933238,0.1540573202073574,2014
374,2686,Fabian Giefer,2,137,0,0,0,0,0,0,1,0,GK,Schalke 04,0,0,0.030922800302505493,0.030922800302505493,2014
375,2689,Jiloan Hamad,1,13,0,0.042825598269701004,0,0,1,0,0,0,S,Hoffenheim,0,0.042825598269701004,0.042825598269701004,0,2014
376,2690,Sidney Sam,11,525,0,0.2414104975759983,1,1.6044971868395805,9,11,1,0,F M S,Schalke 04,0,0.2414104975759983,2.4374304059892893,1.768851151689887,2014
377,2729,Felipe Santana,4,304,0,0.16236159950494766,0,0.13540330156683922,3,3,0,0,D S,Schalke 04,0,0.16236159950494766,0.6598335988819599,0.5499555021524429,2014
378,3286,Kevin Trapp,22,1980,0,0,0,0,0,0,1,0,GK,Eintracht Frankfurt,0,0,1.1734899766743183,1.1734899766743183,2014
379,4231,Rafa,16,1392,0,0.24706580489873886,0,0.032380299642682076,5,2,2,0,D,Paderborn,0,0.24706580489873886,0.8837524950504303,0.8513720966875553,2014
380,4233,Thorsten Kirschbaum,6,540,0,0,0,0,0,0,0,0,GK,VfB Stuttgart,0,0,0.1600963966920972,0.1600963966920972,2014
381,4235,Petr Jirácek,19,952,0,0.6893388647586107,0,0.38756260834634304,8,6,5,0,M S,Hamburger SV,0,0.6893388647586107,2.593403953127563,1.742106550373137,2014
382,4236,Sinan Kurt,1,44,0,0.025966700166463852,0,0,1,0,0,0,S,Bayern Munich,0,0.025966700166463852,0.08372940123081207,0.05776280164718628,2014
383,4239,Sebastian Kehl,21,1696,0,0.276869498193264,1,1.058081690222025,8,13,3,0,M S,Borussia Dortmund,0,0.276869498193264,6.0580099783837795,5.174450164660811,2014
384,4240,Jeremy Dudziak,3,60,0,0,1,0.34820500016212463,0,3,0,0,S,Borussia Dortmund,0,0,1.0932700037956238,1.083752989768982,2014
385,4241,Pavel Krmas,22,1941,0,0.9956388864666224,0,0.03880440071225166,11,3,6,1,D,Freiburg,0,0.9956388864666224,1.4259615764021873,0.8847971074283123,2014
386,4242,Stefan Mitrovic,14,1140,0,0.3587966077029705,0,0,5,0,2,1,D S,Freiburg,0,0.3587966077029705,1.1646197997033596,1.1646197997033596,2014
387,4244,Karim Guédé,18,1019,0,0.14767669700086117,4,1.5484637077897787,4,13,3,0,F M S,Freiburg,0,0.14767669700086117,1.9193424209952354,0.2455933913588524,2014
388,4245,Julian Schuster,21,1548,0,1.0494865123182535,0,0.5037214122712612,13,10,7,0,M S,Freiburg,0,0.2917100954800844,2.677075879648328,2.3345262594521046,2014
389,4249,Mensur Mujdza,10,545,0,0.009336969815194607,0,0.1538786981254816,1,4,1,0,D S,Freiburg,0,0.009336969815194607,0.5920704081654549,0.4605476036667824,2014
390,4250,Nicolas Höfler,20,1417,0,0.10446940176188946,0,0.1217790013179183,4,2,2,0,D M S,Freiburg,0,0.10446940176188946,2.0375579046085477,1.8432294614613056,2014
391,4252,Marc Torrejón,19,1505,0,0.15465970057994127,0,0.2831126004457474,4,5,3,1,D S,Freiburg,0,0.15465970057994127,2.3750058133155107,2.1313398191705346,2014
392,4253,Nikolce Noveski,9,595,0,0.5546175912022591,1,0.6204155012965202,3,2,2,0,D S,Mainz 05,0,0.5546175912022591,0.18057304713875055,0.18057304713875055,2014
393,4255,Stefanos Kapino,2,147,0,0,0,0,0,0,0,0,GK S,Mainz 05,0,0,0.27876099944114685,0.27876099944114685,2014
394,4256,Lukas Kruse,34,3060,0,0,0,0,0,0,0,0,GK,Paderborn,0,0,1.6495089624077082,1.6495089624077082,2014
395,4257,Michael Heinloth,21,1641,0,0.6728029008954763,1,1.7310691140592098,6,13,2,1,D S,Paderborn,0,0.6728029008954763,3.1670843698084354,1.5894808899611235,2014
396,4259,Daniel Brückner,23,2024,0,0.14896297920495272,1,1.4791554976254702,8,19,5,0,D,Paderborn,0,0.14896297920495272,4.203682395629585,3.0778681435622275,2014
397,4260,Patrick Ziegler,27,1948,0,0.643099308013916,0,0.7813389059156179,11,8,7,0,D M S,Paderborn,0,0.643099308013916,3.6931911297142506,3.5992112942039967,2014
398,4267,Florian Hartherz,10,775,0,0.008182919584214687,2,0.34144430235028267,1,5,1,1,D S,Paderborn,0,0.008182919584214687,1.099364310503006,0.9087515100836754,2014
399,4268,Christian Strohdiek,22,1608,0,0.19286399986594915,0,0.09585309773683548,6,3,2,0,D S,Paderborn,0,0.19286399986594915,1.0024429820477962,0.892719685100019,2014
400,4270,Andreas Beck,33,2967,0,0.5559960994869471,1,2.0735411858186126,16,26,5,0,D,Hoffenheim,0,0.5559960994869471,5.4054814372211695,3.712197357788682,2014
401,4272,Anderson,22,1687,0,0.3354437928646803,1,1.475802905857563,6,4,5,0,D S,Eintracht Frankfurt,0,0.3354437928646803,3.624823983758688,3.624823983758688,2014
402,4276,Slawomir Peszko,18,999,0,0.9887537956237793,1,0.4239211920648813,16,11,5,0,M S,FC Cologne,0,0.9887537956237793,3.840052771382034,2.607996402308345,2014
403,4277,Daniel Halfar,22,1333,0,1.092939984984696,1,1.2863423749804497,30,24,1,0,M S,FC Cologne,0,1.092939984984696,4.2760882172733545,2.6365704126656055,2014
404,4278,Miso Brecko,19,1418,0,0.39940887968987226,1,0.30670250207185745,6,8,1,0,D M S,FC Cologne,0,0.39940887968987226,2.0093865962699056,1.674985596910119,2014
405,4279,Raphael Wolf,27,2400,0,0,0,0.02135300077497959,0,1,1,0,GK,Werder Bremen,0,0,1.713074754923582,1.713074754923582,2014
406,4281,Cedrick Makiadi,18,680,0,0.08994919992983341,0,0.13744629826396704,4,3,1,0,M S,Werder Bremen,0,0.08994919992983341,0.36562829464673996,0.24452049750834703,2014
407,4283,Mohamed Gouaida,11,680,0,0.8237512074410915,0,0.7762872269377112,7,7,1,0,M S,Hamburger SV,0,0.8237512074410915,3.788169790059328,2.2265347875654697,2014
408,4285,Thomas Bröker,4,78,0,0.013308499939739704,0,0,1,0,1,0,S,FC Cologne,0,0.013308499939739704,0.0620726989582181,0.048764199018478394,2014
409,4286,Adam Matuschyk,10,431,0,0.6214885897934437,1,0.22570150345563889,7,3,0,0,M S,FC Cologne,0,0.6214885897934437,0.7162656961008906,0.1612109998241067,2014
410,4289,Dani Schahin,12,224,0,0.47749719582498074,0,0.06726759672164917,8,1,1,0,F S,Freiburg,0,0.47749719582498074,0.8637000042945147,0.3905479907989502,2014
411,4294,Oliver Kirch,6,433,0,0.27730160392820835,1,0.3513346016407013,6,6,0,0,D M S,Borussia Dortmund,0,0.27730160392820835,2.163276545703411,1.817142141982913,2014
412,4299,Jefferson Farfán,9,566,0,0.5272973962128162,0,1.0588842947036028,9,23,2,0,M S,Schalke 04,0,0.5272973962128162,1.6962016969919205,0.8561558909714222,2014
413,4301,Timon Wellenreuther,8,673,0,0,0,0,0,0,0,0,GK S,Schalke 04,0,0,0.1595573965460062,0.1595573965460062,2014
414,4307,Jan Schlaudraff,5,59,0,0,0,0,0,0,0,0,S,Hannover 96,0,0,0.06283529847860336,0.06283529847860336,2014
415,4309,Atsuto Uchida,19,1676,0,0.3480231836438179,3,2.5686589889228344,4,15,2,0,D M S,Schalke 04,0,0.3480231836438179,6.471504285931587,3.9923466593027115,2014
416,4311,Idir Ouali,6,296,0,0.6089520156383514,0,0.05450339987874031,4,1,1,0,M S,Paderborn,0,0.6089520156383514,0.9835279881954193,0.3745757881551981,2014
417,4315,Marius Stankevicius,2,78,0,0,0,0.13724200427532196,0,1,0,0,D S,Hannover 96,0,0,0.13724200427532196,0,2014
418,4316,Kai Herdling,1,4,0,0,0,0,0,0,0,0,S,Hoffenheim,0,0,0,0,2014
419,4317,Hajime Hosogai,20,1433,0,0.6263211043551564,0,0.13774148281663656,5,4,5,0,M S,Hertha Berlin,0,0.6263211043551564,2.7153950296342373,2.640709426254034,2014
420,4323,Julian Green,5,111,0,0.12307220324873924,0,0.07709469646215439,2,1,1,0,M S,Hamburger SV,0,0.12307220324873924,1.0168795958161354,0.8167125955224037,2014
421,4325,João Pereira,5,403,0,0,0,0.1796055007725954,0,4,1,1,D S,Hannover 96,0,0,0.27868420258164406,0.16682010143995285,2014
422,4328,Jerome Kiesewetter,2,53,0,0,0,0,0,0,0,0,S,VfB Stuttgart,0,0,0,0,2014
423,4330,Lukas Görtler,1,18,0,0.23308399319648743,0,0.18152500689029694,1,1,0,0,S,Bayern Munich,0,0.23308399319648743,0.41460898518562317,0,2014
424,4333,Ronny Marcos,9,678,0,0,0,0.2441410981118679,0,6,0,0,D M S,Hamburger SV,0,0,1.4532384928315878,1.2888165917247534,2014
425,4334,Mirnes Pepic,2,20,0,0,0,0,0,0,0,0,S,Paderborn,0,0,0,0,2014
426,4338,Sercan Sararer,7,391,0,0.6686458997428417,0,1.3940795250236988,10,6,1,0,M S,VfB Stuttgart,0,0.6686458997428417,2.60176307708025,0.5969612020999193,2014
427,4339,Mats Møller Dæhli,2,180,0,0.04824170097708702,0,0.5003159008920193,1,3,0,0,F,Freiburg,0,0.04824170097708702,0.6933259814977646,0.576779218390584,2014
428,4342,Christian Pander,8,432,0,0.17066979873925447,0,0.2054938031360507,3,5,0,0,D S,Hannover 96,0,0.17066979873925447,0.31161819864064455,0.20920149609446526,2014
429,4344,Florian Kath,1,8,0,0,0,0.08089710026979446,0,1,0,0,S,Freiburg,0,0,0.08089710026979446,0.08089710026979446,2014
430,4345,Christopher Jullien,1,17,0,0,0,0,0,0,0,0,S,Freiburg,0,0,0,0,2014
431,4347,Philipp Zulechner,2,14,0,0.41863900423049927,0,0.05540670081973076,2,1,1,0,S,Freiburg,0,0.41863900423049927,0.474045991897583,0.05540670081973076,2014
432,4348,Tolgay Arslan,13,649,0,0.9128081956878304,1,0.4946653791703284,5,7,2,0,M S,Hamburger SV,0,0.9128081956878304,2.993915295228362,1.724148703739047,2014
433,4349,Richard Strebinger,2,120,0,0,0,0,0,0,0,0,GK S,Werder Bremen,0,0,0.30146700143814087,0.30146700143814087,2014
434,4352,Ronny Philp,2,19,0,0,0,0,0,0,0,0,S,Augsburg,0,0,0,0,2014
435,4353,Marcel de Jong,1,56,0,0,0,0,0,0,0,0,D,Augsburg,0,0,0,0,2014
436,4354,Petar Sliskovic,2,9,0,0,0,0,0,0,0,0,S,Mainz 05,0,0,0,0,2014
437,4355,Patrick Pflücke,1,9,0,0,0,0,0,0,0,0,S,Mainz 05,0,0,0,0,2014
438,4356,Julian Koch,1,7,0,0,0,0,0,0,0,0,S,Mainz 05,0,0,0,0,2014
439,4360,Timo Hildebrand,3,270,0,0,0,0,0,0,1,0,GK,Eintracht Frankfurt,0,0,0.13009940087795258,0.13009940087795258,2014
440,4361,Martin Lanig,3,99,0,0.08382940292358398,0,0,1,0,1,0,M S,Eintracht Frankfurt,0,0.08382940292358398,0,0,2014
441,4362,Junior Malanda,10,394,0,2.1285984199494123,2,0.9203969705849886,9,6,0,0,M S,Wolfsburg,0,2.1285984199494123,3.116625366732478,0.1625434998422861,2014
442,4363,Thomas Bertels,1,3,0,0,0,0,0,0,0,0,S,Paderborn,0,0,0,0,2014
443,4366,Sebastian Freis,7,348,0,1.4817331302911043,0,0.018519900739192963,8,1,1,0,F S,Freiburg,0,1.4817331302911043,1.5612238571047783,0.13820630125701427,2014
444,4367,Eljero Elia,9,566,0,0.8255994180217385,0,1.0441645756363869,11,6,1,0,F M S,Werder Bremen,0,0.8255994180217385,2.982413362711668,1.1614600792527199,2014
445,4370,Stefan Thesker,2,96,0,0,0,0.04000350087881088,0,1,0,0,D S,Hannover 96,0,0,0.04000350087881088,0,2014
446,4371,Chinedu Obasi,6,201,0,0.4228479862213135,0,0,5,0,0,0,M S,Schalke 04,0,0.4228479862213135,0.5352412089705467,0.13556459918618202,2014
447,4372,Ludovic Obraniak,2,56,0,0,0,0,0,0,1,0,M S,Werder Bremen,0,0,0,0,2014
448,4373,Valmir Nafiu,2,27,0,0.03941360116004944,0,0,1,0,0,0,S,Hamburger SV,0,0.03941360116004944,0.03941360116004944,0,2014
449,4374,Matti Steinmann,1,3,0,0,0,0,0,0,0,0,S,Hamburger SV,0,0,0,0,2014
450,4377,Joseph-Claude Gyau,1,16,0,0,0,0.06471730023622513,0,1,0,0,S,Borussia Dortmund,0,0,0.06471730023622513,0,2014
451,4378,Tolcay Cigerci,1,17,0,0.02149369940161705,0,0,1,0,0,0,S,Hamburger SV,0,0.02149369940161705,0.02149369940161705,0,2014
452,4379,Mitsuru Maruoka,1,10,0,0,0,0.018031999468803406,0,1,0,0,S,Borussia Dortmund,0,0,0.018031999468803406,0,2014
453,227,Robert Lewandowski,32,2654,30,28.462384045124054,2,3.455627553164959,152,22,2,0,F S,Bayern Munich,28,26.946827054023743,34.54225489497185,8.22669371869415,2015
454,318,Pierre-Emerick Aubameyang,31,2476,25,28.18976067006588,5,6.562241829931736,118,28,4,0,F M S,Borussia Dortmund,22,25.158653903752565,33.50267221406102,4.43083462677896,2015
455,224,Thomas Müller,31,2347,20,17.538382831960917,5,7.682951547205448,94,60,4,0,F M S,Bayern Munich,15,12.991725068539381,28.629607167094946,12.63185589760542,2015
456,191,Chicharito,28,2178,17,12.39235705230385,2,4.09866720251739,64,28,6,0,F S,Bayer Leverkusen,16,11.63458409998566,16.00658030807972,3.719830971211195,2015
457,137,Anthony Modeste,34,2878,15,17.559369552880526,3,2.7412287164479494,110,19,4,0,F S,FC Cologne,12,14.528269622474909,17.817338537424803,1.7960154926404357,2015
458,11,Sandro Wagner,32,2475,14,14.355865647550672,4,4.4791223127394915,87,28,8,1,F S,Darmstadt,12,11.324833591934294,14.72610653936863,3.9971847105771303,2015
459,26,Salomon Kalou,32,2546,14,9.730118429288268,2,2.1945841647684574,55,21,2,0,F M S,Hertha Berlin,12,8.214561430737376,12.436342164874077,3.780632045120001,2015
460,122,Claudio Pizarro,28,1740,14,11.333155285567045,3,2.81191848218441,46,30,3,0,F M S,Werder Bremen,9,6.786490488797426,10.563265949487686,2.9519035080447793,2015
461,210,Raffael,31,2692,13,10.905369630083442,10,5.69047743268311,70,57,2,0,F S,Borussia M.Gladbach,12,10.147592624649405,21.207763120532036,10.65218810737133,2015
